Hello How Are You	http://192.168.1.250:50002/m/NDLNA/33993.mp3	0
Keep Movin'	http://192.168.1.250:50002/m/NDLNA/33895.mp3	0
You Are Not Alone	http://192.168.1.250:50002/m/NDLNA/34037.mp3	0
I Give You My Heart	http://192.168.1.250:50002/m/NDLNA/33935.mp3	0
Revolution in Paradise	http://192.168.1.250:50002/m/NDLNA/33912.mp3	0
Seven Wonders	http://192.168.1.250:50002/m/NDLNA/34043.mp3	0
Close to You	http://192.168.1.250:50002/m/NDLNA/34014.mp3	0
Never Gonna Give You Up	http://192.168.1.250:50002/m/NDLNA/33948.mp3	0
Real Mc Coy-Hey Now	http://192.168.1.250:50002/m/NDLNA/33922.mp3	0
Give a little love	http://192.168.1.250:50002/m/NDLNA/34038.mp3	0
Hero	http://192.168.1.250:50002/m/NDLNA/33962.mp3	0
Kalimba de luna	http://192.168.1.250:50002/m/NDLNA/33980.mp3	0
Secrets of Life	http://192.168.1.250:50002/m/NDLNA/34032.mp3	0
The night is magic	http://192.168.1.250:50002/m/NDLNA/33981.mp3	0
The Rhythm Of The Night	http://192.168.1.250:50002/m/NDLNA/33896.mp3	0
No Time To Waste	http://192.168.1.250:50002/m/NDLNA/34001.mp3	0
Think About The Way	http://192.168.1.250:50002/m/NDLNA/33914.mp3	0
Think Of You	http://192.168.1.250:50002/m/NDLNA/33946.mp3	0
Bailando	http://192.168.1.250:50002/m/NDLNA/33921.mp3	0
Let The Dream Came True	http://192.168.1.250:50002/m/NDLNA/33898.mp3	0
Mister Feeling	http://192.168.1.250:50002/m/NDLNA/33902.mp3	0
La Discoteca - La Discoteca	http://192.168.1.250:50002/m/NDLNA/34009.mp3	0
Ritmo De La Playa	http://192.168.1.250:50002/m/NDLNA/33996.mp3	0
We Don't Need Another Hero	http://192.168.1.250:50002/m/NDLNA/34003.mp3	0
Tamagotchi	http://192.168.1.250:50002/m/NDLNA/33974.mp3	0
You Spin Me Around	http://192.168.1.250:50002/m/NDLNA/34024.mp3	0
Rock The Block	http://192.168.1.250:50002/m/NDLNA/34040.mp3	0
Comanchero	http://192.168.1.250:50002/m/NDLNA/33943.mp3	0
escape to paradise	http://192.168.1.250:50002/m/NDLNA/33957.mp3	0
land of eternal love	http://192.168.1.250:50002/m/NDLNA/33889.mp3	0
the summer (ibiza influence ve	http://192.168.1.250:50002/m/NDLNA/33971.mp3	0
